name,lat,lon,ercot_weather_zone,ercot_load_zone
5186,32.452281,-97.072628,North_central,north
5187,33.250203,-98.925556,North,west
5188,33.050164,-96.87454,North,north
5189,32.802132,-96.788852,North_central,north
5190,32.587603,-98.333604,North_central,north
5191,31.916215,-97.710123,North_central,north
5192,30.936006,-97.934579,North_central,south
5193,30.936006,-97.934579,North_central,south
5194,32.66066,-96.911882,North_central,north
5195,33.114675,-97.173782,North,north
5196,33.205801,-98.365069,North,north
5197,33.205801,-98.365069,North,north
5198,33.205801,-98.365069,North,north
5199,32.759104,-97.329756,North_central,north
5200,32.799602,-98.126806,North_central,north
5201,31.710422,-96.818676,North_central,north
5202,32.229113,-96.475509,North_central,north
5203,32.999309,-96.841688,North_central,north
5204,33.101,-97.9574,North,north
5205,33.101,-97.9574,North,north
5206,33.101,-97.9574,North,north
5207,33.101,-97.9574,North,north
5208,33.101,-97.9574,North,north
5209,32.083522,-97.736712,North_central,north
5210,32.830658,-97.145157,North_central,north
5211,31.848506,-96.807276,North_central,north
5212,32.439873,-96.678049,North_central,north
5213,32.880196,-96.651555,North_central,north
5214,32.711405,-96.838591,North_central,north
5215,33.371246,-96.933242,North,north
5216,32.724047,-97.269432,North_central,north
5217,32.840011,-97.225295,North_central,north
5218,33.099993,-97.340499,North,north
5219,32.533273,-96.428985,North_central,north
5220,33.373051,-97.213359,North,north
5221,31.149208,-97.633196,North_central,south
5222,32.436676,-96.079558,North_central,north
5223,31.654919,-96.468137,North_central,north
5224,33.005262,-96.896742,North_central,north
5225,33.030354,-96.357203,North,north
5226,31.686677,-98.776277,North_central,north
5227,32.758408,-96.301323,North_central,north
5228,32.665447,-96.759451,North_central,north
5229,32.750602,-96.756846,North_central,north
5230,32.811847,-96.812903,North_central,north
5231,31.738177,-98.213739,North_central,north
5232,32.692186,-97.133304,North_central,north
5233,32.860285,-97.086028,North_central,north
5234,33.163129,-96.790192,North,north
5235,30.925736,-97.59865,North_central,south
5236,33.383611,-98.711944,North,west
5237,33.383611,-98.711944,North,west
5238,33.383611,-98.711944,North,west
5239,31.383333,-98.466667,North_central,north
5240,31.383333,-98.466667,North_central,north
5241,31.383333,-98.466667,North_central,north
5243,31.383333,-98.466667,North_central,north
5244,32.70065,-97.386965,North_central,north
5245,32.925765,-97.071545,North_central,north
5246,32.208483,-97.795247,North_central,north
5247,32.117538,-97.575601,North_central,north
5248,32.852971,-97.130443,North_central,north
5249,32.787009,-97.523856,North_central,north
5250,32.767119,-96.689321,North_central,north
5251,32.776671,-97.009389,North_central,north
5252,32.902679,-96.793393,North_central,north
5253,33.03271,-97.06007,North,north
5254,33.009335,-97.22672,North_central,north
5255,32.704456,-97.993148,North_central,north
5256,32.237512,-96.842324,North_central,north
5257,32.177712,-96.85118,North_central,north
5258,32.7563,-96.4916,North_central,north
5259,33.068055,-96.452481,North,north
5260,32.298365,-97.785515,North_central,north
5261,32.298365,-97.785515,North_central,north
5262,32.298365,-97.785515,North_central,north
5263,32.298365,-97.785515,North_central,north
5264,32.298594,-98.552257,North_central,west
5265,32.924009,-97.225148,North_central,north
5266,32.580181,-96.964675,North_central,north
5267,31.409518,-97.531134,North_central,north
5268,33.316269,-95.788968,North,north
5269,32.467194,-97.054333,North_central,north
5270,31.816191,-97.243292,North_central,north
5271,30.789254,-97.291628,North_central,south
5272,32.792496,-96.772763,North_central,north
5273,32.963417,-96.984664,North_central,north
5274,32.605192,-96.674333,North_central,north
5275,31.85346,-96.624458,North_central,north
5276,31.468564,-96.794168,North_central,north
5277,33.176495,-96.950551,North,north
5278,31.075303,-97.252433,North_central,south
5279,31.055833,-97.317222,North_central,south
5280,31.055833,-97.317222,North_central,south
5281,31.055833,-97.317222,North_central,south
5282,31.055833,-97.317222,North_central,south
5283,31.055833,-97.317222,North_central,south
5284,32.986,-96.085998,North_central,north
5285,33.315883,-97.857678,North,north
5286,32.075301,-98.34862,North_central,north
5287,32.59121,-97.039429,North_central,north
5288,33.420872,-95.945707,North,north
5289,32.944622,-96.801792,North_central,north
5290,31.8694,-97.3667,North_central,north
5291,32.913522,-97.433835,North_central,north
5292,32.847326,-97.482178,North_central,north
5293,32.425936,-97.539874,North_central,north
5294,32.873485,-96.747539,North_central,north
5295,33.166944,-96.601666,North,north
5296,33.166944,-96.601666,North,north
5304,33.089587,-96.607767,North,north
5305,33.089587,-96.607767,North,north
5306,32.695708,-97.631482,North_central,north
5307,33.070292,-96.912391,North,north
5308,32.8358,-96.5458,North_central,north
5309,32.828651,-96.745951,North_central,north
5310,32.868421,-97.252132,North_central,north
5311,32.84831,-96.825474,North_central,north
5312,32.900196,-97.561179,North_central,north
5313,32.63852,-96.695516,North_central,north
5314,31.662159,-97.506079,North_central,north
5315,33.261505,-97.238057,North,north
5316,32.817309,-96.630277,North_central,north
5317,32.337679,-97.734612,North_central,north
5318,32.337679,-97.734612,North_central,north
5319,32.337679,-97.734612,North_central,north
5320,32.337679,-97.734612,North_central,north
5321,32.337679,-97.734612,North_central,north
5322,32.7231,-96.9358,North_central,north
5323,32.7231,-96.9358,North_central,north
5324,32.7231,-96.9358,North_central,north
5325,32.7231,-96.9358,North_central,north
5326,32.7231,-96.9358,North_central,north
5327,31.77471,-96.828196,North_central,north
5328,31.346717,-97.082774,North_central,north
5329,32.711324,-96.781215,North_central,north
5330,32.754272,-97.083196,North_central,north
5331,33.338899,-96.752977,North,north
5332,32.904444,-97.386111,North_central,north
5333,32.521773,-96.807315,North_central,north
5334,32.2664,-99.518879,West,west
5335,32.885259,-96.942108,North_central,north
5336,32.897846,-96.550385,North_central,north
5337,33.143056,-98.161111,North,north
5338,32.56207,-97.631011,North_central,north
5339,32.959922,-97.148582,North_central,north
5340,32.786796,-96.819971,North_central,north
5341,33.068473,-96.963806,North,north
5344,32.893295,-96.864339,North_central,north
5345,32.022461,-97.133361,North_central,north
5346,32.707831,-97.338265,North_central,north
5347,32.556004,-99.164736,North,west
5348,32.18398,-97.07141,North_central,north
5349,32.617663,-96.778058,North_central,north
5350,32.857617,-96.576325,North_central,north
5351,32.857617,-96.576325,North_central,north
5352,32.792244,-96.744003,North_central,north
5353,32.643212,-96.916468,North_central,north
5354,32.725663,-96.558988,North_central,north
5355,32.302367,-97.037219,North_central,north
5356,32.964607,-96.649686,North_central,north
5357,33.114327,-96.693964,North,north
5358,31.474378,-96.957149,North_central,north
5359,31.474378,-96.957149,North_central,north
5360,31.474378,-96.957149,North_central,north
5361,33.1964,-97.9208,North,north
5362,33.1964,-97.9208,North,north
5370,33.081367,-97.061017,North,north
5371,32.552083,-96.539931,North_central,north
5372,32.925283,-96.8368,North_central,north
5373,32.803436,-97.267376,North_central,north
5374,32.716601,-96.620085,North_central,north
5375,32.6785,-97.330511,North_central,north
5376,32.676238,-96.936565,North_central,north
5377,31.112884,-97.729602,North_central,south
5378,31.539723,-97.195009,North_central,north
5379,32.859685,-97.291523,North_central,north
5380,32.32,-96.675,North_central,north
5381,32.32,-96.675,North_central,north
5382,32.32,-96.675,North_central,north
5383,32.32,-96.675,North_central,north
5384,32.710306,-96.678549,North_central,north
5385,32.710306,-96.678549,North_central,north
5386,32.991557,-96.663063,North_central,north
5387,32.742058,-97.38173,North_central,north
5388,31.620954,-97.09851,North_central,north
5389,31.620954,-97.09851,North_central,north
5390,30.998647,-97.259017,North_central,south
5391,30.998647,-97.259017,North_central,south
5393,31.694792,-97.374883,North_central,north
5394,32.7683,-99.4228,North,west
5395,32.7683,-99.4228,North,west
5396,32.7683,-99.4228,North,west
5397,32.7683,-99.4228,North,west
5399,32.7683,-99.4228,North,west
5400,33.245879,-96.631295,North,north
5401,32.33422,-97.731686,North_central,north
5402,32.33422,-97.731686,North_central,north
5403,32.33422,-97.731686,North_central,north
5404,32.33422,-97.731686,North_central,north
5405,32.33422,-97.731686,North_central,north
5407,31.819958,-97.517494,North_central,north
5408,33.174219,-96.356004,North,north
5409,32.689222,-97.18913,North_central,north
5410,31.009641,-97.746417,North_central,south
5411,31.009641,-97.746417,North_central,south
5412,33.012135,-96.534936,North,north
5413,32.6581,-98.3103,North_central,north
5414,32.6581,-98.3103,North_central,north
5415,32.6581,-98.3103,North_central,north
5416,32.6581,-98.3103,North_central,north
5417,32.6581,-98.3103,North_central,north
5418,32.6581,-98.3103,North_central,north
5419,32.6581,-98.3103,North_central,north
5420,32.975361,-97.310486,North_central,north
5421,33.066219,-96.309004,North,north
5422,33.019646,-96.961986,North,north
5425,32.813576,-96.878036,North_central,north
5426,32.366686,-96.245039,North_central,north
5427,32.360829,-96.915523,North_central,north
5428,32.8172,-97.180586,North_central,north
5429,32.816503,-97.359532,North_central,north
5430,32.754964,-97.791085,North_central,north
5431,32.943901,-96.452875,North_central,north
5432,32.848403,-97.903219,North_central,north
5433,32.7283,-97.2192,North_central,north
5434,33.00085,-97.444409,North_central,north
5435,32.600503,-98.17276,North_central,north
5436,32.930338,-96.787496,North_central,north
5437,31.696619,-97.073707,North_central,north
5438,32.7811,-97.354585,North_central,north
5439,32.372201,-96.784944,North_central,north
5440,32.722844,-97.080239,North_central,north
5441,32.652918,-97.379538,North_central,north
5442,32.749099,-97.272957,North_central,north
5443,32.728688,-97.317801,North_central,north
5444,32.4302,-97.0537,North_central,north
5445,32.4302,-97.0537,North_central,north
5446,31.453501,-97.195339,North_central,north
5447,32.639649,-97.217476,North_central,north
5448,32.664953,-97.024692,North_central,north
5449,32.664953,-97.024692,North_central,north
5450,33.285118,-96.566247,North,north
5451,31.219045,-97.968224,North_central,north
5452,31.219045,-97.968224,North_central,north
5453,32.3994,-97.4078,North_central,north
5454,33.004305,-96.075913,North,north
5455,33.372433,-97.669953,North,north
5456,32.116953,-98.98514,North_central,west
5457,32.891787,-97.149641,North_central,north
5458,30.884326,-97.378809,North_central,south
5459,30.884326,-97.378809,North_central,south
5461,31.137885,-97.373626,North_central,south
5462,32.660862,-96.840948,North_central,north
5463,32.825907,-96.966915,North_central,north
5464,33.146336,-96.856347,North,north
5465,33.146336,-96.856347,North,north
5466,31.467983,-97.735272,North_central,north
5467,32.787742,-96.79939,North_central,north
5468,32.703913,-96.871889,North_central,north
5469,32.708639,-97.363495,North_central,north
5470,31.529664,-97.260442,North_central,north
5471,32.371306,-98.377389,North_central,north
5472,33.169139,-99.266006,North,west
5473,32.266222,-97.655141,North_central,north
5474,31.86976,-97.01498,North_central,north
5475,32.414944,-97.196367,North_central,north
5476,32.043193,-96.350943,North_central,north
5477,31.050856,-97.644625,North_central,south
5478,32.796608,-96.954903,North_central,north
5479,32.532666,-97.306547,North_central,north
5480,32.532666,-97.306547,North_central,north
5481,32.63587,-97.503481,North_central,north
5482,32.835893,-96.795514,North_central,north
5483,32.88659,-97.208384,North_central,north
5484,32.006925,-99.290758,North_central,west
5485,32.122927,-96.723661,North_central,north
6001,29.47982,-98.29926,South_central,south
6002,29.65235,-98.656213,South_central,south
6003,30.1456,-97.2708,South_central,south
6004,30.1456,-97.2708,South_central,south
6005,30.1456,-97.2708,South_central,south
6006,30.1456,-97.2708,South_central,south
6007,30.1456,-97.2708,South_central,south
6008,30.1456,-97.2708,South_central,south
6011,29.600453,-98.047576,South_central,south
6012,30.303885,-97.218899,South_central,south
6013,29.371436,-98.593411,South_central,south
6014,29.700745,-97.301328,South_central,south
6015,29.283035,-98.737267,South_central,south
6016,29.460646,-98.571279,South_central,south
6017,29.575004,-98.220552,South_central,south
6018,30.228276,-97.618833,South_central,south
6019,30.293268,-97.76605,South_central,south
6020,30.558,-98.3721,South_central,south
6021,30.562551,-97.907897,South_central,south
6022,30.562551,-97.907897,South_central,south
6023,30.562551,-97.907897,South_central,south
6024,30.304265,-97.685722,South_central,south
6025,29.590028,-98.525262,South_central,south
6026,29.341337,-98.705628,South_central,south
6027,30.41432,-97.35518,South_central,south
6028,30.216168,-97.856006,South_central,south
6029,28.952237,-97.887161,South_central,south
6030,29.202338,-97.076333,Coast,south
6031,29.202338,-97.076333,Coast,south
6032,30.319748,-97.958224,South_central,south
6033,30.41217,-97.57405,South_central,south
6034,30.41217,-97.57405,South_central,south
6035,30.41217,-97.57405,South_central,south
6036,29.585862,-98.406811,South_central,south
6037,29.585862,-98.406811,South_central,south
6038,30.293424,-97.784408,South_central,south
6039,30.293424,-97.784408,South_central,south
6040,30.293424,-97.784408,South_central,south
6043,29.462006,-98.676785,South_central,south
6044,29.4151,-98.459123,South_central,south
6045,29.5889,-98.6139,South_central,south
6046,29.5889,-98.6139,South_central,south
6047,29.5889,-98.6139,South_central,south
6055,29.903262,-98.556446,South_central,south
6056,29.696878,-98.070726,South_central,south
6057,29.696878,-98.070726,South_central,south
6058,29.696878,-98.070726,South_central,south
6059,29.285285,-99.329182,South_central,south
6060,29.697453,-98.486728,South_central,south
6061,30.382481,-97.673467,South_central,south
6062,30.215075,-96.410272,South_central,south
6063,30.215075,-96.410272,South_central,south
6064,30.215075,-96.410272,South_central,south
6065,30.773295,-98.04518,South_central,south
6066,29.6244,-98.1419,South_central,south
6067,29.6244,-98.1419,South_central,south
6068,29.6244,-98.1419,South_central,south
6069,29.6244,-98.1419,South_central,south
6070,29.6244,-98.1419,South_central,south
6071,29.6244,-98.1419,South_central,south
6072,29.6244,-98.1419,South_central,south
6073,29.6244,-98.1419,South_central,south
6074,29.6244,-98.1419,South_central,south
6075,29.9172,-96.7506,South_central,south
6076,29.9172,-96.7506,South_central,south
6077,29.9172,-96.7506,South_central,south
6078,29.9172,-96.7506,South_central,south
6079,29.9172,-96.7506,South_central,south
6080,29.9172,-96.7506,South_central,south
6081,30.555288,-98.257593,South_central,south
6082,30.555288,-98.257593,South_central,south
6083,30.555288,-98.257593,South_central,south
6084,30.557044,-97.690286,South_central,south
6091,30.034449,-98.142776,South_central,south
6092,29.476954,-97.448924,South_central,south
6093,29.690514,-98.401812,South_central,south
6094,29.627214,-98.427068,South_central,south
6095,30.560042,-97.546124,South_central,south
6096,29.69611,-97.470663,South_central,south
6097,29.588638,-98.474585,South_central,south
6098,30.38798,-97.706853,South_central,south
6099,29.460597,-98.438554,South_central,south
6100,29.353553,-98.238308,South_central,south
6101,30.02547,-96.9945,South_central,south
6102,30.02547,-96.9945,South_central,south
6103,30.02547,-96.9945,South_central,south
6104,30.02547,-96.9945,South_central,south
6105,30.02547,-96.9945,South_central,south
6106,30.02547,-96.9945,South_central,south
6107,30.565871,-97.064032,South_central,south
6108,30.565871,-97.064032,South_central,south
6109,30.565871,-97.064032,South_central,south
6112,29.1998,-98.842165,South_central,south
6113,30.270569,-97.742589,South_central,south
6114,29.471464,-98.617755,South_central,south
6115,29.556038,-98.360283,South_central,south
6116,30.41477,-97.35701,South_central,south
6117,30.013899,-97.182148,South_central,south
6118,30.503949,-97.8242,South_central,south
6119,30.503949,-97.8242,South_central,south
6120,30.503949,-97.8242,South_central,south
6121,29.537264,-98.487882,South_central,south
6122,29.380036,-96.836189,Coast,south
6123,30.355657,-97.644682,South_central,south
6124,29.758823,-98.190462,South_central,south
6125,29.293499,-98.057016,South_central,south
6126,30.178419,-97.888662,South_central,south
6127,30.891129,-96.907601,North_central,south
6128,29.305467,-98.531136,South_central,south
6129,29.678291,-99.316592,South_central,south
6130,30.132806,-97.874687,South_central,south
6131,29.89476,-98.390967,South_central,south
6132,30.32223,-97.740167,South_central,south
6133,29.727617,-97.15845,South_central,south
6134,30.710857,-97.413885,North_central,south
6135,30.043016,-96.699188,South_central,south
6136,30.647924,-97.753177,South_central,south
6137,30.3899,-97.9073,South_central,south
6138,29.689692,-98.911216,South_central,south
6139,29.844013,-97.357996,South_central,south
6140,30.818633,-97.502485,North_central,south
6141,29.4289,-98.3433,South_central,south
6142,29.4289,-98.3433,South_central,south
6143,29.4289,-98.3433,South_central,south
6150,29.545289,-98.556564,South_central,south
6151,29.686278,-96.933605,South_central,south
6152,29.257046,-98.384045,South_central,south
6153,29.257046,-98.384045,South_central,south
6154,30.224134,-98.134815,South_central,south
6155,29.271667,-98.444722,South_central,south
6156,30.581216,-98.208732,South_central,south
6157,29.747683,-98.65027,South_central,south
6158,30.286936,-96.189365,South_central,south
6159,29.547068,-98.262642,South_central,south
6160,30.269969,-97.683557,South_central,south
6161,29.593056,-97.973215,South_central,south
6162,29.593056,-97.973215,South_central,south
6163,29.593056,-97.973215,South_central,south
6164,29.593056,-97.973215,South_central,south
6165,29.593056,-97.973215,South_central,south
6166,29.593056,-97.973215,South_central,south
6167,29.593056,-97.973215,South_central,south
6168,29.43445,-98.61765,South_central,south
6169,29.357251,-98.886655,South_central,south
6170,29.357251,-98.886655,South_central,south
6171,29.357251,-98.886655,South_central,south
6172,29.097035,-97.282413,Coast,south
6173,29.097035,-97.282413,Coast,south
6174,29.49163,-98.397127,South_central,south
6175,30.2867,-97.7356,South_central,south
6176,30.111915,-98.033573,South_central,south
6177,29.537782,-98.734752,South_central,south
6178,29.537782,-98.734752,South_central,south
6179,29.660485,-98.583454,South_central,south
6180,29.350393,-98.10703,South_central,south
6181,30.339696,-97.523512,South_central,south
6182,29.3525,-98.5761,South_central,south
6183,30.167624,-96.923038,South_central,south
6184,30.268138,-97.86919,South_central,south
6185,30.261084,-97.959435,South_central,south
6186,30.430749,-97.840085,South_central,south
6187,30.418557,-97.802545,South_central,south
6188,29.695979,-96.42546,Coast,south
6189,29.695979,-96.42546,Coast,south
6190,29.5649,-97.083825,South_central,south
6191,29.620088,-98.334481,South_central,south
6192,30.541565,-96.676232,North_central,south
6193,30.541565,-96.676232,North_central,south
6194,30.126966,-97.739969,South_central,south
6195,30.024253,-96.451051,South_central,south
6196,29.940066,-97.568294,South_central,south
6197,29.501708,-98.569451,South_central,south
6198,29.501708,-98.569451,South_central,south
6199,29.501708,-98.569451,South_central,south
6200,29.43993,-98.458718,South_central,south
6201,29.387986,-98.526019,South_central,south
6202,29.659595,-97.785202,South_central,south
6203,29.488906,-98.456235,South_central,south
6204,29.44123,-98.480515,South_central,south
6205,30.16711,-97.823998,South_central,south
6206,30.354823,-96.840158,South_central,south
6207,30.449996,-97.971806,South_central,south
6208,30.429937,-97.717796,South_central,south
6209,29.501055,-98.853494,South_central,south
6210,30.556,-98.3384,South_central,south
6211,30.556,-98.3384,South_central,south
6212,30.556,-98.3384,South_central,south
6213,30.556,-98.3384,South_central,south
6214,30.556,-98.3384,South_central,south
6217,30.37835,-97.951209,South_central,south
6218,29.871471,-97.676772,South_central,south
6219,30.351538,-97.732571,South_central,south
6220,29.538074,-98.415198,South_central,south
6221,28.867033,-98.240425,South_central,south
6222,30.206844,-97.79742,South_central,south
6223,30.206844,-97.79742,South_central,south
6224,30.402654,-97.761064,South_central,south
6225,29.464611,-98.493653,South_central,south
6226,30.182914,-98.566548,South_central,south
6227,30.243032,-97.765081,South_central,south
6228,29.880162,-97.966164,South_central,south
6229,29.880162,-97.966164,South_central,south
6230,29.880162,-97.966164,South_central,south
6231,30.078514,-97.838012,South_central,south
6232,30.150985,-97.607312,South_central,south
6233,30.3033,-97.6128,South_central,south
6234,29.400889,-98.730674,South_central,south
6235,29.400889,-98.730674,South_central,south
6236,29.400889,-98.730674,South_central,south
6237,30.960219,-97.12452,North_central,south
6238,30.230475,-97.714082,South_central,south
6239,29.308056,-98.3242,South_central,south
6240,29.308056,-98.3242,South_central,south
6241,29.308056,-98.3242,South_central,south
6242,29.308056,-98.3242,South_central,south
6243,29.308056,-98.3242,South_central,south
6250,29.518637,-98.362961,South_central,south
6251,29.971139,-98.228231,South_central,south
6252,30.402261,-98.359569,South_central,south
6253,28.857734,-97.428562,Coast,south
6254,30.2098,-97.6129,South_central,south
6255,30.2098,-97.6129,South_central,south
6256,30.2098,-97.6129,South_central,south
6257,30.2098,-97.6129,South_central,south
6258,30.2098,-97.6129,South_central,south
6259,30.2098,-97.6129,South_central,south
6260,30.2098,-97.6129,South_central,south
6261,29.391283,-98.618734,South_central,south
6262,30.748955,-97.875708,South_central,south
6263,28.733411,-97.894958,Southern,south
6264,28.733411,-97.894958,Southern,south
6265,29.129714,-97.311236,Coast,south
6275,29.395776,-98.464401,South_central,south
6276,29.243915,-98.622442,South_central,south
6277,29.875,-97.807,South_central,south
6278,29.875,-97.807,South_central,south
6279,29.54277,-97.937078,South_central,south
6280,29.54277,-97.937078,South_central,south
6281,29.525969,-98.277499,South_central,south
6282,30.430044,-98.112655,South_central,south
6283,29.43659,-98.205116,South_central,south
6284,29.271,-98.456,South_central,south
6285,29.859217,-98.706275,South_central,south
6286,29.859217,-98.706275,South_central,south
6287,29.422404,-98.525943,South_central,south
6288,29.422404,-98.525943,South_central,south
6289,30.348236,-97.768136,South_central,south
6290,30.492379,-97.748312,South_central,south
6291,29.624725,-98.624048,South_central,south
6292,30.1458,-97.55,South_central,south
6293,30.1458,-97.55,South_central,south
6294,30.1458,-97.55,South_central,south
6295,30.1458,-97.55,South_central,south
6296,30.1458,-97.55,South_central,south
6297,30.1458,-97.55,South_central,south
6298,29.7806,-97.9894,South_central,south
6299,29.7806,-97.9894,South_central,south
6300,29.7806,-97.9894,South_central,south
6301,29.7806,-97.9894,South_central,south
6302,29.7806,-97.9894,South_central,south
6303,29.7806,-97.9894,South_central,south
6304,29.7806,-97.9894,South_central,south
6306,30.331818,-97.704294,South_central,south
6307,29.421133,-98.570938,South_central,south
6308,29.427375,-99.141134,South_central,south
6309,29.427375,-99.141134,South_central,south
6310,29.474147,-98.348083,South_central,south
6311,29.806557,-96.686537,South_central,south
6312,29.44665,-98.387361,South_central,south
6313,30.321025,-97.884751,South_central,south
6314,29.769466,-98.453225,South_central,south
6315,30.841795,-97.809699,North_central,south
6316,30.841795,-97.809699,North_central,south
6319,30.841795,-97.809699,North_central,south
6320,29.418151,-98.394314,South_central,south
6321,29.073446,-98.080406,South_central,south
6322,29.073446,-98.080406,South_central,south
6323,29.404404,-98.505028,South_central,south
6324,29.309722,-98.3203,South_central,south
6325,30.852653,-97.148898,North_central,south
6326,30.471301,-96.438114,South_central,south
6327,29.488624,-96.652467,Coast,south
6328,29.972312,-98.904706,South_central,south
6329,28.871642,-97.696944,Southern,south
6330,30.183798,-97.684275,South_central,south
6331,30.458396,-97.755344,South_central,south
6332,29.609914,-98.746764,South_central,south
6333,29.503453,-98.664636,South_central,south
6334,29.503453,-98.664636,South_central,south
6335,29.503453,-98.664636,South_central,south
6336,29.707222,-99.095171,South_central,south
6337,29.516401,-98.52303,South_central,south
6338,30.700385,-96.83055,North_central,south
6339,30.094098,-97.495104,South_central,south
6340,29.428917,-97.735834,South_central,south
6341,30.1223,-96.258442,South_central,south
6342,30.501747,-97.647206,South_central,south
6343,30.501747,-97.647206,South_central,south
6344,30.501747,-97.647206,South_central,south
6345,30.289963,-97.714696,South_central,south
6346,29.070547,-98.48181,South_central,south
6349,30.397351,-97.842586,South_central,south
6350,30.397351,-97.842586,South_central,south
6351,30.397351,-97.842586,South_central,south
6352,29.634097,-98.497426,South_central,south
6353,30.543356,-97.64559,South_central,south
6354,30.534355,-97.725618,South_central,south
6355,30.534355,-97.725618,South_central,south
6356,29.468413,-98.528889,South_central,south
6357,29.135837,-99.168888,Southern,south
6358,30.659122,-97.618195,South_central,south
6359,30.800718,-98.283025,West,south
6360,30.800718,-98.283025,West,south
7001,28.83905,-96.889623,Coast,south
7002,29.72475,-95.176479,Coast,houston
7003,29.72475,-95.176479,Coast,houston
7004,29.72475,-95.176479,Coast,houston
7005,29.72475,-95.176479,Coast,houston
7006,29.72475,-95.176479,Coast,houston
7007,29.72475,-95.176479,Coast,houston
7008,29.72475,-95.176479,Coast,houston
7009,29.72475,-95.176479,Coast,houston
7010,30.086834,-95.990493,Coast,houston
7011,30.28584,-95.312397,South_central,houston
7012,29.687606,-95.95226,Coast,houston
7013,29.97967,-95.572835,Coast,houston
7014,29.8108,-95.2539,Coast,houston
7016,29.8161,-95.10773,Coast,houston
7017,29.815893,-95.522964,Coast,houston
7018,28.8947,-97.135,Coast,south
7019,28.8947,-97.135,Coast,south
7020,28.8947,-97.135,Coast,south
7021,28.8947,-97.135,Coast,south
7022,28.8947,-97.135,Coast,south
7023,28.8947,-97.135,Coast,south
7024,28.8947,-97.135,Coast,south
7026,29.49233,-94.98483,Coast,houston
7027,30.100394,-95.356377,Coast,houston
7028,29.652393,-95.521183,Coast,houston
7029,28.5105,-96.7706,Coast,south
7030,28.5105,-96.7706,Coast,south
7031,28.5105,-96.7706,Coast,south
7032,28.5105,-96.7706,Coast,south
7033,28.5105,-96.7706,Coast,south
7034,28.5105,-96.7706,Coast,south
7035,30.307375,-95.438548,South_central,houston
7036,30.307375,-95.438548,South_central,houston
7037,29.670004,-95.708089,Coast,houston
7038,29.670004,-95.708089,Coast,houston
7039,29.670004,-95.708089,Coast,houston
7040,30.054436,-94.921994,Coast,houston
7041,30.054436,-94.921994,Coast,houston
7042,28.7883,-97.01,Coast,south
7043,28.7883,-97.01,Coast,south
7044,28.7883,-97.01,Coast,south
7045,28.7883,-97.01,Coast,south
7046,28.7883,-97.01,Coast,south
7047,29.837561,-95.733756,Coast,houston
7048,29.837561,-95.733756,Coast,houston
7049,29.837561,-95.733756,Coast,houston
7050,30.156257,-95.74926,Coast,houston
7051,29.8634,-95.341409,Coast,houston
7052,29.600434,-95.515549,Coast,houston
7053,29.4731,-95.6244,Coast,houston
7054,29.883214,-95.111345,Coast,houston
7055,29.724893,-95.363752,Coast,houston
7056,30.194985,-95.548211,Coast,houston
7057,30.194985,-95.548211,Coast,houston
7058,28.6917,-96.5417,Coast,south
7059,28.6917,-96.5417,Coast,south
7060,28.6917,-96.5417,Coast,south
7061,28.6917,-96.5417,Coast,south
7062,28.6917,-96.5417,Coast,south
7063,28.6917,-96.5417,Coast,south
7064,28.6917,-96.5417,Coast,south
7065,28.6917,-96.5417,Coast,south
7066,28.6917,-96.5417,Coast,south
7067,29.911171,-95.341182,Coast,houston
7068,29.122,-96.276,Coast,south
7069,29.122,-96.276,Coast,south
7070,29.619365,-95.191192,Coast,houston
7071,28.444644,-96.491788,Coast,south
7072,29.456766,-95.031051,Coast,houston
7073,29.310535,-94.775768,Coast,houston
7074,29.310535,-94.775768,Coast,houston
7075,29.723185,-95.128856,Coast,houston
7076,29.75,-94.9256,Coast,houston
7077,29.75,-94.9256,Coast,houston
7078,29.75,-94.9256,Coast,houston
7079,29.75,-94.9256,Coast,houston
7080,29.75,-94.9256,Coast,houston
7083,29.50069,-95.08195,Coast,houston
7084,29.50069,-95.08195,Coast,houston
7085,29.263123,-95.258004,Coast,houston
7086,29.739444,-95.194722,Coast,houston
7087,29.620312,-95.605693,Coast,houston
7088,29.64609,-95.794526,Coast,houston
7089,29.812687,-95.583634,Coast,houston
7090,30.160534,-95.669154,Coast,houston
7091,29.545325,-95.350068,Coast,houston
7092,29.734813,-95.416098,Coast,houston
7093,29.741325,-95.560254,Coast,houston
7094,29.826448,-95.426267,Coast,houston
7095,28.795,-96.0481,Coast,south
7096,28.795,-96.0481,Coast,south
7097,28.795,-96.0481,Coast,south
7098,28.795,-96.0481,Coast,south
7099,28.795,-96.0481,Coast,south
7100,29.718525,-95.274137,Coast,houston
7101,29.694472,-95.649627,Coast,houston
7102,30.094886,-95.585826,Coast,houston
7103,29.743564,-95.30891,Coast,houston
7104,29.713414,-95.134508,Coast,houston
7105,29.713414,-95.134508,Coast,houston
7106,29.713414,-95.134508,Coast,houston
7107,29.713414,-95.134508,Coast,houston
7108,29.713414,-95.134508,Coast,houston
7109,29.713414,-95.134508,Coast,houston
7110,29.713414,-95.134508,Coast,houston
7111,29.713414,-95.134508,Coast,houston
7112,29.713414,-95.134508,Coast,houston
7116,29.631324,-96.076894,Coast,south
7117,29.917695,-95.489993,Coast,houston
7118,30.059307,-95.470689,Coast,houston
7119,29.661032,-95.229784,Coast,houston
7120,29.726017,-95.638249,Coast,houston
