name,lat,lon,ercot_weather_zone
5237,33.383611,-98.711944,North
5238,33.383611,-98.711944,North
5239,31.383333,-98.466667,North_central
5240,31.383333,-98.466667,North_central
5241,31.383333,-98.466667,North_central
5243,31.383333,-98.466667,North_central
5244,32.70065,-97.386965,North_central
5245,32.925765,-97.071545,North_central
5246,32.208483,-97.795247,North_central
5247,32.117538,-97.575601,North_central
5248,32.852971,-97.130443,North_central
5249,32.787009,-97.523856,North_central
5250,32.767119,-96.689321,North_central
5251,32.776671,-97.009389,North_central
5252,32.902679,-96.793393,North_central
5253,33.03271,-97.06007,North
5253,33.03271,-97.06007,North_central
5254,33.009335,-97.22672,North_central
5255,32.704456,-97.993148,North_central
5256,32.237512,-96.842324,North_central
5257,32.177712,-96.85118,North_central
5258,32.7563,-96.4916,North_central
5259,33.068055,-96.452481,North
5259,33.068055,-96.452481,North_central
5260,32.298365,-97.785515,North_central
5261,32.298365,-97.785515,North_central
5262,32.298365,-97.785515,North_central
5263,32.298365,-97.785515,North_central
5264,32.298594,-98.552257,North_central
5265,32.924009,-97.225148,North_central
5266,32.580181,-96.964675,North_central
5267,31.409518,-97.531134,North_central
5268,33.316269,-95.788968,North
5269,32.467194,-97.054333,North_central
5270,31.816191,-97.243292,North_central
5271,30.789254,-97.291628,North_central
5272,32.792496,-96.772763,North_central
5273,32.963417,-96.984664,North_central
5274,32.605192,-96.674333,North_central
5275,31.85346,-96.624458,North_central
5276,31.468564,-96.794168,North_central
5277,33.176495,-96.950551,North
5278,31.075303,-97.252433,North_central
5279,31.055833,-97.317222,North_central
5280,31.055833,-97.317222,North_central
5281,31.055833,-97.317222,North_central
5282,31.055833,-97.317222,North_central
5283,31.055833,-97.317222,North_central
5284,32.986,-96.085998,North_central
5285,33.315883,-97.857678,North
5286,32.075301,-98.34862,North_central
5287,32.59121,-97.039429,North_central
5288,33.420872,-95.945707,North
5289,32.944622,-96.801792,North_central
5290,31.8694,-97.3667,North_central
5291,32.913522,-97.433835,North_central
5292,32.847326,-97.482178,North_central
5293,32.425936,-97.539874,North_central
5294,32.873485,-96.747539,North_central
5295,33.166944,-96.601666,North
5296,33.166944,-96.601666,North
5304,33.089587,-96.607767,North
5305,33.089587,-96.607767,North
5306,32.695708,-97.631482,North_central
5307,33.070292,-96.912391,North
5307,33.070292,-96.912391,North_central
5308,32.8358,-96.5458,North_central
5309,32.828651,-96.745951,North_central
5310,32.868421,-97.252132,North_central
5311,32.84831,-96.825474,North_central
5312,32.900196,-97.561179,North_central
5313,32.63852,-96.695516,North_central
5314,31.662159,-97.506079,North_central
5315,33.261505,-97.238057,North
5316,32.817309,-96.630277,North_central
5317,32.337679,-97.734612,North_central
5318,32.337679,-97.734612,North_central
5319,32.337679,-97.734612,North_central
5320,32.337679,-97.734612,North_central
5321,32.337679,-97.734612,North_central
5322,32.7231,-96.9358,North_central
5323,32.7231,-96.9358,North_central
5324,32.7231,-96.9358,North_central
5325,32.7231,-96.9358,North_central
5326,32.7231,-96.9358,North_central
5327,31.77471,-96.828196,North_central
5328,31.346717,-97.082774,North_central
5329,32.711324,-96.781215,North_central
5330,32.754272,-97.083196,North_central
5331,33.338899,-96.752977,North
5332,32.904444,-97.386111,North_central
5333,32.521773,-96.807315,North_central
5334,32.2664,-99.518879,West
5335,32.885259,-96.942108,North_central
5336,32.897846,-96.550385,North_central
5337,33.143056,-98.161111,North
5338,32.56207,-97.631011,North_central
5339,32.959922,-97.148582,North_central
5340,32.786796,-96.819971,North_central
5341,33.068473,-96.963806,North
5341,33.068473,-96.963806,North_central
5344,32.893295,-96.864339,North_central
5345,32.022461,-97.133361,North_central
5346,32.707831,-97.338265,North_central
5347,32.556004,-99.164736,North
5348,32.18398,-97.07141,North_central
5349,32.617663,-96.778058,North_central
5350,32.857617,-96.576325,North_central
5351,32.857617,-96.576325,North_central
5352,32.792244,-96.744003,North_central
5353,32.643212,-96.916468,North_central
5354,32.725663,-96.558988,North_central
5355,32.302367,-97.037219,North_central
5356,32.964607,-96.649686,North_central
5357,33.114327,-96.693964,North
5358,31.474378,-96.957149,North_central
5359,31.474378,-96.957149,North_central
5360,31.474378,-96.957149,North_central
5361,33.1964,-97.9208,North
5362,33.1964,-97.9208,North
5370,33.081367,-97.061017,North
5370,33.081367,-97.061017,North_central
5371,32.552083,-96.539931,North_central
5372,32.925283,-96.8368,North_central
5373,32.803436,-97.267376,North_central
5374,32.716601,-96.620085,North_central
5375,32.6785,-97.330511,North_central
5376,32.676238,-96.936565,North_central
5377,31.112884,-97.729602,North_central
5378,31.539723,-97.195009,North_central
5379,32.859685,-97.291523,North_central
5380,32.32,-96.675,North_central
5381,32.32,-96.675,North_central
5382,32.32,-96.675,North_central
5383,32.32,-96.675,North_central
5384,32.710306,-96.678549,North_central
5385,32.710306,-96.678549,North_central
5386,32.991557,-96.663063,North_central
5387,32.742058,-97.38173,North_central
5388,31.620954,-97.09851,North_central
5389,31.620954,-97.09851,North_central
5390,30.998647,-97.259017,North_central
5391,30.998647,-97.259017,North_central
5393,31.694792,-97.374883,North_central
5394,32.7683,-99.4228,North
5395,32.7683,-99.4228,North
5396,32.7683,-99.4228,North
5397,32.7683,-99.4228,North
5399,32.7683,-99.4228,North
5400,33.245879,-96.631295,North
5401,32.33422,-97.731686,North_central
5402,32.33422,-97.731686,North_central
5403,32.33422,-97.731686,North_central
5404,32.33422,-97.731686,North_central
5405,32.33422,-97.731686,North_central
5407,31.819958,-97.517494,North_central
5408,33.174219,-96.356004,North
5409,32.689222,-97.18913,North_central
5410,31.009641,-97.746417,North_central
5411,31.009641,-97.746417,North_central
5412,33.012135,-96.534936,North
5412,33.012135,-96.534936,North_central
5413,32.6581,-98.3103,North_central
5414,32.6581,-98.3103,North_central
5415,32.6581,-98.3103,North_central
5416,32.6581,-98.3103,North_central
5417,32.6581,-98.3103,North_central
5418,32.6581,-98.3103,North_central
5419,32.6581,-98.3103,North_central
5420,32.975361,-97.310486,North_central
5421,33.066219,-96.309004,North
5421,33.066219,-96.309004,North_central
5422,33.019646,-96.961986,North
5422,33.019646,-96.961986,North_central
5425,32.813576,-96.878036,North_central
5426,32.366686,-96.245039,North_central
5427,32.360829,-96.915523,North_central
5428,32.8172,-97.180586,North_central
5429,32.816503,-97.359532,North_central
5430,32.754964,-97.791085,North_central
5431,32.943901,-96.452875,North_central
5432,32.848403,-97.903219,North_central
5433,32.7283,-97.2192,North_central
5434,33.00085,-97.444409,North_central
5435,32.600503,-98.17276,North_central
5436,32.930338,-96.787496,North_central
5437,31.696619,-97.073707,North_central
5438,32.7811,-97.354585,North_central
5439,32.372201,-96.784944,North_central
5440,32.722844,-97.080239,North_central
5441,32.652918,-97.379538,North_central
5442,32.749099,-97.272957,North_central
5443,32.728688,-97.317801,North_central
5444,32.4302,-97.0537,North_central
5445,32.4302,-97.0537,North_central
5446,31.453501,-97.195339,North_central
5447,32.639649,-97.217476,North_central
5448,32.664953,-97.024692,North_central
5449,32.664953,-97.024692,North_central
5450,33.285118,-96.566247,North
5451,31.219045,-97.968224,North_central
5452,31.219045,-97.968224,North_central
5453,32.3994,-97.4078,North_central
5454,33.004305,-96.075913,North
5454,33.004305,-96.075913,North_central
5455,33.372433,-97.669953,North
5456,32.116953,-98.98514,North_central
5457,32.891787,-97.149641,North_central
5458,30.884326,-97.378809,North_central
5459,30.884326,-97.378809,North_central
5461,31.137885,-97.373626,North_central
5462,32.660862,-96.840948,North_central
5463,32.825907,-96.966915,North_central
5464,33.146336,-96.856347,North
5465,33.146336,-96.856347,North
5466,31.467983,-97.735272,North_central
5467,32.787742,-96.79939,North_central
5468,32.703913,-96.871889,North_central
5469,32.708639,-97.363495,North_central
5470,31.529664,-97.260442,North_central
5471,32.371306,-98.377389,North_central
5472,33.169139,-99.266006,North
5473,32.266222,-97.655141,North_central
5474,31.86976,-97.01498,North_central
5475,32.414944,-97.196367,North_central
5476,32.043193,-96.350943,North_central
5477,31.050856,-97.644625,North_central
5478,32.796608,-96.954903,North_central
5479,32.532666,-97.306547,North_central
5480,32.532666,-97.306547,North_central
5481,32.63587,-97.503481,North_central
5482,32.835893,-96.795514,North_central
5483,32.88659,-97.208384,North_central
5484,32.006925,-99.290758,North_central
5485,32.122927,-96.723661,North_central
6001,29.47982,-98.29926,South_central
6002,29.65235,-98.656213,South_central
6003,30.1456,-97.2708,South_central
6004,30.1456,-97.2708,South_central
6005,30.1456,-97.2708,South_central
6006,30.1456,-97.2708,South_central
6007,30.1456,-97.2708,South_central
6008,30.1456,-97.2708,South_central
6011,29.600453,-98.047576,South_central
6012,30.303885,-97.218899,South_central
6013,29.371436,-98.593411,South_central
6014,29.700745,-97.301328,South_central
6015,29.283035,-98.737267,South_central
6016,29.460646,-98.571279,South_central
6017,29.575004,-98.220552,South_central
6018,30.228276,-97.618833,South_central
6019,30.293268,-97.76605,South_central
6020,30.558,-98.3721,South_central
6021,30.562551,-97.907897,South_central
6022,30.562551,-97.907897,South_central
6023,30.562551,-97.907897,South_central
6024,30.304265,-97.685722,South_central
6025,29.590028,-98.525262,South_central
6026,29.341337,-98.705628,South_central
6027,30.41432,-97.35518,South_central
6028,30.216168,-97.856006,South_central
6029,28.952237,-97.887161,South_central
6030,29.202338,-97.076333,Coast
6031,29.202338,-97.076333,Coast
6032,30.319748,-97.958224,South_central
6033,30.41217,-97.57405,South_central
6034,30.41217,-97.57405,South_central
6035,30.41217,-97.57405,South_central
6036,29.585862,-98.406811,South_central
6037,29.585862,-98.406811,South_central
6038,30.293424,-97.784408,South_central
6039,30.293424,-97.784408,South_central
6040,30.293424,-97.784408,South_central
6043,29.462006,-98.676785,South_central
6044,29.4151,-98.459123,South_central
6045,29.5889,-98.6139,South_central
6046,29.5889,-98.6139,South_central
6047,29.5889,-98.6139,South_central
6055,29.903262,-98.556446,South_central
6056,29.696878,-98.070726,South_central
6057,29.696878,-98.070726,South_central
6058,29.696878,-98.070726,South_central
6059,29.285285,-99.329182,South_central
6060,29.697453,-98.486728,South_central
6061,30.382481,-97.673467,South_central
6062,30.215075,-96.410272,South_central
6063,30.215075,-96.410272,South_central
6064,30.215075,-96.410272,South_central
6065,30.773295,-98.04518,South_central
6066,29.6244,-98.1419,South_central
6067,29.6244,-98.1419,South_central
6068,29.6244,-98.1419,South_central
6069,29.6244,-98.1419,South_central
6070,29.6244,-98.1419,South_central
6071,29.6244,-98.1419,South_central
6072,29.6244,-98.1419,South_central
6073,29.6244,-98.1419,South_central
6074,29.6244,-98.1419,South_central
6075,29.9172,-96.7506,South_central
6076,29.9172,-96.7506,South_central
6077,29.9172,-96.7506,South_central
6078,29.9172,-96.7506,South_central
6079,29.9172,-96.7506,South_central
6080,29.9172,-96.7506,South_central
6081,30.555288,-98.257593,South_central
6082,30.555288,-98.257593,South_central
6083,30.555288,-98.257593,South_central
6084,30.557044,-97.690286,South_central
6091,30.034449,-98.142776,South_central
6092,29.476954,-97.448924,South_central
6093,29.690514,-98.401812,South_central
6094,29.627214,-98.427068,South_central
6095,30.560042,-97.546124,South_central
6096,29.69611,-97.470663,South_central
6097,29.588638,-98.474585,South_central
6098,30.38798,-97.706853,South_central
6099,29.460597,-98.438554,South_central
6100,29.353553,-98.238308,South_central
6101,30.02547,-96.9945,South_central
6102,30.02547,-96.9945,South_central
6103,30.02547,-96.9945,South_central
6104,30.02547,-96.9945,South_central
6105,30.02547,-96.9945,South_central
6106,30.02547,-96.9945,South_central
6107,30.565871,-97.064032,South_central
6108,30.565871,-97.064032,South_central
6109,30.565871,-97.064032,South_central
6112,29.1998,-98.842165,South_central
6113,30.270569,-97.742589,South_central
6114,29.471464,-98.617755,South_central
6115,29.556038,-98.360283,South_central
6116,30.41477,-97.35701,South_central
6117,30.013899,-97.182148,South_central
6118,30.503949,-97.8242,South_central
6119,30.503949,-97.8242,South_central
6120,30.503949,-97.8242,South_central
6121,29.537264,-98.487882,South_central
6122,29.380036,-96.836189,Coast
6123,30.355657,-97.644682,South_central
6124,29.758823,-98.190462,South_central
6125,29.293499,-98.057016,South_central
6126,30.178419,-97.888662,South_central
6127,30.891129,-96.907601,North_central
6128,29.305467,-98.531136,South_central
6129,29.678291,-99.316592,South_central
6130,30.132806,-97.874687,South_central
6131,29.89476,-98.390967,South_central
6132,30.32223,-97.740167,South_central
6133,29.727617,-97.15845,South_central
6134,30.710857,-97.413885,North_central
6135,30.043016,-96.699188,South_central
6136,30.647924,-97.753177,South_central
6137,30.3899,-97.9073,South_central
6138,29.689692,-98.911216,South_central
6139,29.844013,-97.357996,South_central
6140,30.818633,-97.502485,North_central
6141,29.4289,-98.3433,South_central
6142,29.4289,-98.3433,South_central
6143,29.4289,-98.3433,South_central
6150,29.545289,-98.556564,South_central
6151,29.686278,-96.933605,South_central
6152,29.257046,-98.384045,South_central
6153,29.257046,-98.384045,South_central
6154,30.224134,-98.134815,South_central
6155,29.271667,-98.444722,South_central
6156,30.581216,-98.208732,South_central
6157,29.747683,-98.65027,South_central
6158,30.286936,-96.189365,South_central
6159,29.547068,-98.262642,South_central
6160,30.269969,-97.683557,South_central
6161,29.593056,-97.973215,South_central
6162,29.593056,-97.973215,South_central
6163,29.593056,-97.973215,South_central
6164,29.593056,-97.973215,South_central
6165,29.593056,-97.973215,South_central
6166,29.593056,-97.973215,South_central
6167,29.593056,-97.973215,South_central
6168,29.43445,-98.61765,South_central
6169,29.357251,-98.886655,South_central
6170,29.357251,-98.886655,South_central
6171,29.357251,-98.886655,South_central
6172,29.097035,-97.282413,Coast
6173,29.097035,-97.282413,Coast
6174,29.49163,-98.397127,South_central
6175,30.2867,-97.7356,South_central
6176,30.111915,-98.033573,South_central
6177,29.537782,-98.734752,South_central
6178,29.537782,-98.734752,South_central
6179,29.660485,-98.583454,South_central
6180,29.350393,-98.10703,South_central
6181,30.339696,-97.523512,South_central
6182,29.3525,-98.5761,South_central
6183,30.167624,-96.923038,South_central
6184,30.268138,-97.86919,South_central
6185,30.261084,-97.959435,South_central
6186,30.430749,-97.840085,South_central
6187,30.418557,-97.802545,South_central
6188,29.695979,-96.42546,Coast
6189,29.695979,-96.42546,Coast
6190,29.5649,-97.083825,South_central
6191,29.620088,-98.334481,South_central
6192,30.541565,-96.676232,North_central
6193,30.541565,-96.676232,North_central
6194,30.126966,-97.739969,South_central
6195,30.024253,-96.451051,South_central
6196,29.940066,-97.568294,South_central
6197,29.501708,-98.569451,South_central
6198,29.501708,-98.569451,South_central
6199,29.501708,-98.569451,South_central
6200,29.43993,-98.458718,South_central
6201,29.387986,-98.526019,South_central
6202,29.659595,-97.785202,South_central
6203,29.488906,-98.456235,South_central
6204,29.44123,-98.480515,South_central
6205,30.16711,-97.823998,South_central
6206,30.354823,-96.840158,South_central
6207,30.449996,-97.971806,South_central
6208,30.429937,-97.717796,South_central
6209,29.501055,-98.853494,South_central
6210,30.556,-98.3384,South_central
6211,30.556,-98.3384,South_central
6212,30.556,-98.3384,South_central
6213,30.556,-98.3384,South_central
6214,30.556,-98.3384,South_central
6217,30.37835,-97.951209,South_central
6218,29.871471,-97.676772,South_central
6219,30.351538,-97.732571,South_central
6220,29.538074,-98.415198,South_central
6221,28.867033,-98.240425,South_central
6222,30.206844,-97.79742,South_central
6223,30.206844,-97.79742,South_central
6224,30.402654,-97.761064,South_central
6225,29.464611,-98.493653,South_central
6226,30.182914,-98.566548,South_central
6227,30.243032,-97.765081,South_central
6228,29.880162,-97.966164,South_central
6229,29.880162,-97.966164,South_central
6230,29.880162,-97.966164,South_central
6231,30.078514,-97.838012,South_central
6232,30.150985,-97.607312,South_central
6233,30.3033,-97.6128,South_central
6234,29.400889,-98.730674,South_central
6235,29.400889,-98.730674,South_central
6236,29.400889,-98.730674,South_central
6237,30.960219,-97.12452,North_central
6238,30.230475,-97.714082,South_central
6239,29.308056,-98.3242,South_central
6240,29.308056,-98.3242,South_central
6241,29.308056,-98.3242,South_central
6242,29.308056,-98.3242,South_central
6243,29.308056,-98.3242,South_central
6250,29.518637,-98.362961,South_central
6251,29.971139,-98.228231,South_central
6252,30.402261,-98.359569,South_central
6253,28.857734,-97.428562,Coast
6254,30.2098,-97.6129,South_central
6255,30.2098,-97.6129,South_central
6256,30.2098,-97.6129,South_central
6257,30.2098,-97.6129,South_central
6258,30.2098,-97.6129,South_central
6259,30.2098,-97.6129,South_central
6260,30.2098,-97.6129,South_central
6261,29.391283,-98.618734,South_central
6262,30.748955,-97.875708,South_central
6263,28.733411,-97.894958,Southern
6264,28.733411,-97.894958,Southern
6265,29.129714,-97.311236,Coast
6275,29.395776,-98.464401,South_central
6276,29.243915,-98.622442,South_central
6277,29.875,-97.807,South_central
6278,29.875,-97.807,South_central
6279,29.54277,-97.937078,South_central
6280,29.54277,-97.937078,South_central
6281,29.525969,-98.277499,South_central
6282,30.430044,-98.112655,South_central
6283,29.43659,-98.205116,South_central
6284,29.271,-98.456,South_central
6285,29.859217,-98.706275,South_central
6286,29.859217,-98.706275,South_central
6287,29.422404,-98.525943,South_central
6288,29.422404,-98.525943,South_central
6289,30.348236,-97.768136,South_central
6290,30.492379,-97.748312,South_central
6291,29.624725,-98.624048,South_central
6292,30.1458,-97.55,South_central
6293,30.1458,-97.55,South_central
6294,30.1458,-97.55,South_central
6295,30.1458,-97.55,South_central
6296,30.1458,-97.55,South_central
6297,30.1458,-97.55,South_central
6298,29.7806,-97.9894,South_central
6299,29.7806,-97.9894,South_central
6300,29.7806,-97.9894,South_central
6301,29.7806,-97.9894,South_central
6302,29.7806,-97.9894,South_central
6303,29.7806,-97.9894,South_central
6304,29.7806,-97.9894,South_central
6306,30.331818,-97.704294,South_central
6307,29.421133,-98.570938,South_central
6308,29.427375,-99.141134,South_central
6309,29.427375,-99.141134,South_central
6310,29.474147,-98.348083,South_central
6311,29.806557,-96.686537,South_central
6312,29.44665,-98.387361,South_central
6313,30.321025,-97.884751,South_central
6314,29.769466,-98.453225,South_central
6315,30.841795,-97.809699,North_central
6316,30.841795,-97.809699,North_central
6319,30.841795,-97.809699,North_central
6320,29.418151,-98.394314,South_central
6321,29.073446,-98.080406,South_central
6322,29.073446,-98.080406,South_central
6323,29.404404,-98.505028,South_central
6324,29.309722,-98.3203,South_central
6325,30.852653,-97.148898,North_central
6326,30.471301,-96.438114,South_central
6327,29.488624,-96.652467,Coast
6328,29.972312,-98.904706,South_central
6329,28.871642,-97.696944,Southern
6330,30.183798,-97.684275,South_central
6331,30.458396,-97.755344,South_central
6332,29.609914,-98.746764,South_central
6333,29.503453,-98.664636,South_central
6334,29.503453,-98.664636,South_central
6335,29.503453,-98.664636,South_central
6336,29.707222,-99.095171,South_central
6337,29.516401,-98.52303,South_central
6338,30.700385,-96.83055,North_central
6339,30.094098,-97.495104,South_central
6340,29.428917,-97.735834,South_central
6341,30.1223,-96.258442,South_central
6342,30.501747,-97.647206,South_central
6343,30.501747,-97.647206,South_central
6344,30.501747,-97.647206,South_central
6345,30.289963,-97.714696,South_central
6346,29.070547,-98.48181,South_central
6349,30.397351,-97.842586,South_central
6350,30.397351,-97.842586,South_central
6351,30.397351,-97.842586,South_central
6352,29.634097,-98.497426,South_central
6353,30.543356,-97.64559,South_central
6354,30.534355,-97.725618,South_central
6355,30.534355,-97.725618,South_central
6356,29.468413,-98.528889,South_central
6357,29.135837,-99.168888,Southern
6358,30.659122,-97.618195,South_central
6359,30.800718,-98.283025,West
6360,30.800718,-98.283025,West
7001,28.83905,-96.889623,Coast
7002,29.72475,-95.176479,Coast
7003,29.72475,-95.176479,Coast
7004,29.72475,-95.176479,Coast
7005,29.72475,-95.176479,Coast
7006,29.72475,-95.176479,Coast
7007,29.72475,-95.176479,Coast
7008,29.72475,-95.176479,Coast
7009,29.72475,-95.176479,Coast
7010,30.086834,-95.990493,Coast
7011,30.28584,-95.312397,South_central
7012,29.687606,-95.95226,Coast
7013,29.97967,-95.572835,Coast
7014,29.8108,-95.2539,Coast
7016,29.8161,-95.10773,Coast
7017,29.815893,-95.522964,Coast
7018,28.8947,-97.135,Coast
7019,28.8947,-97.135,Coast
7020,28.8947,-97.135,Coast
7021,28.8947,-97.135,Coast
7022,28.8947,-97.135,Coast
7023,28.8947,-97.135,Coast
7024,28.8947,-97.135,Coast
7026,29.49233,-94.98483,Coast
7027,30.100394,-95.356377,Coast
7028,29.652393,-95.521183,Coast
7029,28.5105,-96.7706,Coast
7030,28.5105,-96.7706,Coast
7031,28.5105,-96.7706,Coast
7032,28.5105,-96.7706,Coast
7033,28.5105,-96.7706,Coast
7034,28.5105,-96.7706,Coast
7035,30.307375,-95.438548,South_central
7036,30.307375,-95.438548,South_central
7037,29.670004,-95.708089,Coast
7038,29.670004,-95.708089,Coast
7039,29.670004,-95.708089,Coast
7040,30.054436,-94.921994,Coast
7041,30.054436,-94.921994,Coast
7042,28.7883,-97.01,Coast
7043,28.7883,-97.01,Coast
7044,28.7883,-97.01,Coast
7045,28.7883,-97.01,Coast
7046,28.7883,-97.01,Coast
7047,29.837561,-95.733756,Coast
7048,29.837561,-95.733756,Coast
7049,29.837561,-95.733756,Coast
7050,30.156257,-95.74926,Coast
7051,29.8634,-95.341409,Coast
7052,29.600434,-95.515549,Coast
7053,29.4731,-95.6244,Coast
7054,29.883214,-95.111345,Coast
7055,29.724893,-95.363752,Coast
7056,30.194985,-95.548211,Coast
7057,30.194985,-95.548211,Coast
7058,28.6917,-96.5417,Coast
7059,28.6917,-96.5417,Coast
7060,28.6917,-96.5417,Coast
7061,28.6917,-96.5417,Coast
7062,28.6917,-96.5417,Coast
7063,28.6917,-96.5417,Coast
7064,28.6917,-96.5417,Coast
7065,28.6917,-96.5417,Coast
7066,28.6917,-96.5417,Coast
7067,29.911171,-95.341182,Coast
7068,29.122,-96.276,Coast
7069,29.122,-96.276,Coast
7070,29.619365,-95.191192,Coast
7071,28.444644,-96.491788,Coast
7072,29.456766,-95.031051,Coast
7073,29.310535,-94.775768,Coast
7074,29.310535,-94.775768,Coast
7075,29.723185,-95.128856,Coast
7076,29.75,-94.9256,Coast
7077,29.75,-94.9256,Coast
7078,29.75,-94.9256,Coast
7079,29.75,-94.9256,Coast
7080,29.75,-94.9256,Coast
7083,29.50069,-95.08195,Coast
7084,29.50069,-95.08195,Coast
7085,29.263123,-95.258004,Coast
7086,29.739444,-95.194722,Coast
7087,29.620312,-95.605693,Coast
7088,29.64609,-95.794526,Coast
7089,29.812687,-95.583634,Coast
7090,30.160534,-95.669154,Coast
7091,29.545325,-95.350068,Coast
7092,29.734813,-95.416098,Coast
7093,29.741325,-95.560254,Coast
7094,29.826448,-95.426267,Coast
7095,28.795,-96.0481,Coast
7096,28.795,-96.0481,Coast
7097,28.795,-96.0481,Coast
7098,28.795,-96.0481,Coast
7099,28.795,-96.0481,Coast
7100,29.718525,-95.274137,Coast
7101,29.694472,-95.649627,Coast
7102,30.094886,-95.585826,Coast
7103,29.743564,-95.30891,Coast
7104,29.713414,-95.134508,Coast
7105,29.713414,-95.134508,Coast
7106,29.713414,-95.134508,Coast
7107,29.713414,-95.134508,Coast
7108,29.713414,-95.134508,Coast
7109,29.713414,-95.134508,Coast
7110,29.713414,-95.134508,Coast
7111,29.713414,-95.134508,Coast
7112,29.713414,-95.134508,Coast
7116,29.631324,-96.076894,Coast
7117,29.917695,-95.489993,Coast
7118,30.059307,-95.470689,Coast
7119,29.661032,-95.229784,Coast
7120,29.726017,-95.638249,Coast
7123,28.429626,-96.574173,Coast
7124,29.795344,-95.36759,Coast
7125,29.484448,-95.621636,Coast
7126,29.484448,-95.621636,Coast
7127,29.484448,-95.621636,Coast
7128,30.324546,-95.505008,South_central
7129,28.852327,-96.556418,Coast
7130,29.759124,-95.009648,Coast
7131,29.759124,-95.009648,Coast
7132,29.759124,-95.009648,Coast
7133,29.759124,-95.009648,Coast
7134,29.759124,-95.009648,Coast
7135,29.759124,-95.009648,Coast
7136,29.759124,-95.009648,Coast
7137,29.759124,-95.009648,Coast
7143,30.161219,-95.189761,Coast
7144,29.6981,-95.2547,Coast
7145,29.9522,-95.2422,Coast
7147,29.652205,-95.54623,Coast
7148,29.89036,-95.392527,Coast
7149,28.695562,-96.794157,Coast
7150,30.471374,-95.363872,South_central
7151,30.471374,-95.363872,South_central
7152,29.733777,-95.433346,Coast
7153,28.623423,-96.189925,Coast
7154,30.188194,-95.416291,Coast
7155,29.685706,-95.434764,Coast
7156,30.062169,-95.383966,Coast
7157,30.062169,-95.383966,Coast
7158,30.053105,-95.157943,Coast
7159,29.9417,-95.5306,Coast
7160,29.9417,-95.5306,Coast
7161,29.9417,-95.5306,Coast
7162,29.9417,-95.5306,Coast
7163,29.9417,-95.5306,Coast
7164,29.9417,-95.5306,Coast
7165,29.9417,-95.5306,Coast
7166,29.9417,-95.5306,Coast
7167,29.9417,-95.5306,Coast
7168,29.9417,-95.5306,Coast
7169,29.9417,-95.5306,Coast
7170,29.9417,-95.5306,Coast
7171,29.378097,-94.932773,Coast
7172,29.378097,-94.932773,Coast
7173,30.046777,-95.221022,Coast
7174,29.573552,-95.130613,Coast
7175,30.040876,-95.528919,Coast
7176,30.040876,-95.528919,Coast
7177,30.040876,-95.528919,Coast
7178,29.934695,-95.394872,Coast
7179,29.537301,-95.474615,Coast
7180,29.798249,-95.416933,Coast
7181,29.881487,-95.452619,Coast
7182,29.792687,-96.012215,Coast
7183,29.701847,-95.534537,Coast
7184,29.480277,-95.620277,Coast
7185,29.480277,-95.620277,Coast
7186,29.721048,-95.39536,Coast
7187,29.721048,-95.39536,Coast
7188,29.721048,-95.39536,Coast
7198,30.061727,-95.681504,Coast
7199,29.997775,-95.669444,Coast
7200,29.997775,-95.669444,Coast
7201,29.997775,-95.669444,Coast
7202,30.099931,-96.065554,South_central
7203,29.137519,-95.667972,Coast
7204,29.6744,-94.9139,Coast
7205,29.6744,-94.9139,Coast
7206,29.6744,-94.9139,Coast
7213,29.303555,-95.032327,Coast
7214,29.66688,-95.335133,Coast
7215,30.178248,-95.50096,Coast
7216,29.771545,-95.411083,Coast
7217,29.773179,-95.314327,Coast
7218,30.306163,-95.68639,South_central
7219,29.45527,-96.088253,Coast
7220,29.670869,-95.58599,Coast
7221,29.699688,-95.584817,Coast
7222,29.721825,-95.318275,Coast
7223,29.988446,-95.531201,Coast
7224,29.703454,-95.398317,Coast
7225,29.8586,-95.580768,Coast
7226,29.656113,-95.378696,Coast
7227,29.827486,-95.65992,Coast
7228,29.827486,-95.65992,Coast
7229,29.827486,-95.65992,Coast
7230,29.537482,-95.969548,Coast
7231,29.613602,-95.11937,Coast
7232,29.378697,-94.943829,Coast
7233,30.079593,-95.932264,Coast
7234,30.106685,-95.297121,Coast
7235,29.93433,-95.74763,Coast
7236,29.987805,-95.353412,Coast
7237,29.560311,-95.98036,Coast
7238,30.075658,-94.733441,Coast
7239,29.868546,-94.603021,Coast
7240,29.647267,-95.451516,Coast
7241,29.771225,-95.511751,Coast
7242,29.918595,-95.441194,Coast
7243,29.87404,-95.018244,Coast
7244,29.45566,-95.31001,Coast
7245,30.00824,-95.438996,Coast
7246,29.909215,-95.651234,Coast
7247,29.191,-95.663,Coast
7248,29.736295,-95.523292,Coast
7249,29.800187,-95.328888,Coast
7250,29.753624,-95.35981,Coast
7251,30.047619,-95.833733,Coast
7252,29.228486,-95.427444,Coast
7253,29.228486,-95.427444,Coast
7254,30.377954,-95.37714,South_central
7255,29.74097,-95.391302,Coast
7256,29.583542,-95.460693,Coast
7257,29.561554,-95.279739,Coast
7258,29.740079,-95.446409,Coast
7259,29.586959,-95.225601,Coast
7260,29.848372,-95.016398,Coast
7261,28.8433,-95.8631,Coast
7262,28.8433,-95.8631,Coast
7263,29.6225,-95.0458,Coast
7264,29.6225,-95.0458,Coast
7265,29.6225,-95.0458,Coast
7266,29.6225,-95.0458,Coast
